uid,productID
1246,6 90 115 1 11 122 46 10 26 18 164 17 99 138 88 145 123 105 165 102 51 39 160 12 133 64
1247,27 90 9 15 20 102 122 145
1248,6 109 20 1 122 56 10 63 164 145 27 123 111 105 165 102 130 128 144 160 12 133
1249,8 109 15 122 11 156 46 56 68 164 138 92 27 123 111 120 30 130 159 133
1250,10 123 131 150 105 165 16 12 1 63 58 164 73 122 72 156 138 140
1251,49 163 85 109 20 53 56 164 138 74 9 105 165 102 28 162 89 132 12 151 58 64
1252,85 123 105 12 35 133 122 139 83 14
1253,19 74 123 26 165 138 12 102 164 11 156 88 99
1254,85 123 67 111 8 90 15 14 165 102 88 164 122 159 138 56
1255,27 111 8 130 66
1256,27 6 163 160 150 165 12 63 102 130 164 133 122 64
1257,40 20 59 11 122 69 107 158 63 164 17 138 143 123 9 165 102 21 34 125 96 160
1258,49 9 61 40 30 165 1 65 34 63 133 138 14
1259,94 85 123 102 116 164 95 122 162 89 11 139 138 14
1260,109 115 40 20 48 53 11 122 156 0 164 83 138 143 123 105 34 41 28 95 162 39 160 12 64 140
1261,8 109 15 40 11 156 68 164 123 30 165 102 39 160 44 132 12 133 139 157
1262,94 49 109 15 20 48 63 88 138 92 143 123 67 165 102 24 128 39 19 44 75 132 12 133
1263,39 19 70 109 30 105 55 165 102 34 63 164 133 122 11 158 88 99
1264,94 20 122 158 164 138 92 145 123 9 108 30 105 165 102 21 162 159 39 44 154
1265,61 107 164 138
1266,6 123 111 109 61 40 165 12 164 133 122 156 138 56 82
1267,135 96 111 150 63 28 11 56 143 145
1268,94 141 163 109 40 20 122 11 121 156 131 63 164 88 83 14 123 165 102 34 99
1269,110 15 20 166 1 122 156 107 56 164 103 143 123 111 30 165 102 41 130 50 160
1270,49 123 160 109 40 165 1 151 12 102 164 95 11 162 138 64
1271,38 49 68 111 44 30 165 1 130 164 24 156 138
1272,135 9 26 165 65 104 88 14 143
1273,49 163 90 23 15 20 102 130 133 95 28 92 145
1274,8 109 1 122 156 10 87 164 17 88 138 14 123 70 111 30 105 165 102 34 130 127 160 93
1275,90 110 15 40 20 122 156 56 134 18 63 164 98 99 88 145 30 105 165 102 34 130 128 144 39 151 133 47 64
1277,135 146 105 20 63 133 95 156 159 64
1278,27 44 30 165 102 34 63 164 59 122 121 103 138
1279,49 150 110 40 20 1 156 107 56 18 164 138 111 30 165 130 162 135 97 133 47
1280,108 15 164 122 88
1281,135 85 109 105 34 102 73 122 139 125
1282,141 20 122 156 10 68 23 164 14 27 123 30 65 102 73 162 95 24 159 76 133 64
1283,27 94 111 109 93 30 15 130 164 95 122 91 47 156 99
1284,49 90 122 156 56 164 138 88 14 27 74 123 9 105 165 102 130 41 28 162 95 144 39 160 61 132
1285,94 85 116 53 122 11 69 156 56 129 18 0 63 164 103 14 108 146 105 102 34 127 39 44 133 99
1286,19 85 123 165 1 102 12 95 11 122 28 138 14
1287,110 40 131 14
1288,49 123 8 109 44 30 115 20 132 1 102 130 164 98 84 35 138 92
1289,12 34 28 95 99
1290,135 67 111 109 150 165 21 164 122 17 128 138 99 92
1291,109 40 20 53 69 46 10 68 63 164 88 138 14 123 70 111 9 102 65 130 41 160 151 71
1292,134 131 111 109 160 30 12 35 164 133 95 162 139 156 138 143 107
1294,63 49 61 123
1295,27 135 49 123 68 111 44 108 165 122
1296,27 10 39 163 70 109 30 15 20 166 12 102 164 162 24 138 56
1297,134 78 23 30 132 16 12 63 48 164 133 71 118 121 156 119 56 143
1299,109 40 15 80 156 164 148 138 123 30 16 165 34 102 95 73 135 160 58 104 64
1300,27 112 87 74 123 94 44 30 12 28 73 143
1301,123 102 164 103 156 88 14 145
1302,94 49 141 109 110 32 20 59 11 156 68 26 77 164 138 88 14 145 123 111 30 165 102 21 95 73 29 28 39 44 61 133 47 99
1303,49 123 111 64 16 12 63 164 98 17 72 99 156 14 143
1305,45 165 12 102 128 139 14
1306,27 8 130 59 138
1307,90 15 40 48 59 122 11 156 46 10 26 63 164 88 138 92 74 111 108 105 165 21 41 162 24 160 44 12 157
1308,94 68 165 130 164 98 11 14
1309,49 163 123 109 30 40 12 102 164 122 91 24 127
1310,109 62 117 102 1 164 28 133 72 162 156 138
1311,112 123 70 15 105 25 1 102 104 12 28 156 159 92
1312,111 150 44 40 165 1 102 164 122 72 103 156 159
1313,150 15 40 20 122 69 164 138 14 111 30 16 165 102 34 130 162 29 159 135 97
1314,27 10 123 129 111 160 64 26 55 165 102 65 130 164 56 143
1315,94 49 150 109 160 15 165 12 102 35 164 95 122 162 84 156 99 143
1316,74 131 68 111 44 26 164 128 156
1317,8 109 40 122 69 10 164 118 14 82 123 30 105 16 102 130 160 61 133 71 47 64
1318,8 109 150 40 20 1 122 164 149 103 138 108 105 165 16 102 39 12 104 133 64 140
1319,16 165 160 102
1320,19 115 76 73 133
1321,94 85 163 9 44 165 16 138 31 130 98 24 125 119
1322,163 90 8 150 115 40 11 156 68 26 164 138 67 123 30 55 165 34 95 113 144 50 93 104 157 64
1323,9 102 51 130 11 64
1324,135 160 95 122 14
1325,112 49 6 109 15 20 122 156 56 87 0 164 138 88 14 27 123 9 105 165 102 51 84 130 95 21 162 43 12 35 133 47 157
1326,49 85 15 64 142 138 102 88 63 98 139 144 14
1328,135 111 132 20 1 102 130 164 11 13 138 14
1329,112 12 65 102 133 139 88 43 47
1330,49 123 90 30 20 105 16 102 97 164 28 122 13 41 73 95
1331,135 10 67 68 127 44 105 102 104 88 164 133 122 89 128 83 56
1332,30 122 14 165
1333,150 15 20 1 11 122 121 156 87 23 0 138 14 92 16 102 95 24 155 119 99
1334,85 90 109 15 1 122 156 87 68 63 164 98 27 111 30 105 130 24 39 19 12 47
1335,90 70 32 108 30 15 138 12 102 154 164 98 119 133 159
1336,49 32 15 122 69 129 62 63 138 74 105 165 102 34 95 29 128 144 44 61 58 47 64
1337,6 8 30 20 18 165 34 130 164 95 122 121 156 138
1338,49 19 40 151 65 102 34 59 164 12 72 159 138 145
1339,94 49 14 9 63 102 133 122 11 162 138 64
1340,94 123 90 160 30 40 20 165 102 130 17 156 88 56
1341,123 111 30 165 12 102 34 138 92
1342,49 163 131 40 165 138 12 53 88
1343,123 8 30 105 164 17 138 56
1344,27 123 108 15 105 34 102 36 156 119
1345,39 14 109 32 105 165 58 151 104 133 122 64 92 82
1346,112 123 160 137 40 165 104 102 35 164 63 122 156 138
1348,94 49 109 32 20 1 81 122 69 56 26 164 149 88 138 14 27 105 165 102 95 128 44 104 47
1349,67 160 109 9 40 44 102 65 122 128 156 56
1350,94 150 109 15 20 80 1 59 122 156 68 63 164 138 27 30 105 34 102 95 28 162 44 157
1351,49 8 150 40 20 166 59 53 156 56 164 138 143 70 111 105 165 102 84 162 39 160
1352,90 109 136 11 122 156 56 26 63 164 103 14 82 74 123 111 108 165 102 65 130 144 132 12 133
1353,39 49 163 85 160 30 15 12 88 130 164 95 162 113 69 157 138 64
1354,94 8 109 15 59 156 164 17 138 14 92 105 165 130 24 160 44 132 12
1355,123 109 165 34 63 35 164 95 122 88
1356,94 40 122 7 56 10 63 164 149 138 67 123 111 102 130 28 19 160 12 64
1357,139 75 30 15 64 165 17 69 138 14
1358,112 90 150 15 20 166 63 164 98 103 123 105 165 34 130 162 39 75 12 119
1359,49 15 122 11 156 164 138 88 14 82 67 30 105 102 130 162 159 44 133
1360,160 165 53 156 138
1361,85 123 8 105 151 34 63 102 121 156 138 99 92
1363,136 75 146 138 1 133 122 17 119 64
1364,150 120 40 105 165 28 95 122 47
1365,49 8 102 34 130 156 46 82
1366,112 10 74 111 160 30 105 62 166 0 12 34 164 36 138 56 145
1367,94 78 123 68 111 40 12 88 24 119 64
1368,85 40 20 1 122 156 107 103 138 102 84 95 28 159 39 52 160 93 12 133
1369,123 8 9 44 30 16 102 60 69 156 138 127 92
1370,49 24 123 111 105 165 151 88 130 164 95 122 152 138 64
1371,49 1 63 130 59 84 156 138
1373,101 123 67 111 160 26 16 165 12 102 21 130 164 133 122 156 138 56
1374,139 165 34 102 164 73 122 149 128 69
1375,19 49 160 111 120 64 165 34 130 164 28 98 133 56
1376,49 163 150 109 122 11 56 18 164 138 123 9 16 102 130 95 160 75 12 119
1377,94 122 68 18 164 138 88 27 78 74 101 111 120 30 16 102 95 89 133
1378,49 85 40 20 48 122 56 26 164 148 88 138 145 67 123 9 105 102 34 130 28 95 159 135 19 160 93 133 139
1379,94 52 127 68 90 9 109 30 20 165 1 102 35 164 41 28 99
1380,85 123 8 111 64 165 102 63 130 164 11 122 156 138 99 143
1381,27 123 111 93 8 30 102 164 122 92
1382,94 8 115 40 15 1 122 11 107 63 164 145 70 105 165 21 130 95 89 125 19 160
1383,94 150 109 40 15 20 166 156 10 54 164 17 148 143 123 9 30 102 130 95 28 159 12 133 157 99
1384,85 160 20 105 165 138 1 34 164 133 149 148 156 159 14
1385,78 49 85 165 16 138 63 164 73 122 95 69 83 14
1386,160 108 64 12 1 63 28 24 138 56
1387,94 109 20 122 68 164 98 148 138 123 30 165 102 73 162 128 19 12 139
1388,39 49 10 131 1 102 12 98 162 122
1389,34 104 102 164 133 73 3 88 14
1390,27 123 90 15 102 164 98 122
1391,8 109 115 150 1 122 11 131 164 148 14 143 27 123 30 102 34 95 162 72 19 64 12 104 99
1392,135 49 109 75 40 102 34 88 164 28 122 53 133 158 156 138 92
1393,123 131 109 44 40 1 102 12 164 95 73 133 156
1394,49 65 133 119 64
1395,15 91 20 14
1396,49 85 8 109 115 20 1 116 122 11 156 68 164 138 14 92 74 123 9 165 65 102 28 162 73 44 12 133
1397,94 85 109 40 122 11 62 63 164 92 27 67 123 105 165 65 130 95 128 160 61 99
1398,27 87 123 68 160 111 65 164 99 69 138 56 92
1399,8 109 20 122 91 10 68 26 138 123 30 105 165 16 102 130 135 160 12 157
1400,94 49 85 15 11 156 63 98 123 9 146 102 73 127 135 39 160 44 133
1401,94 159 21 51 95 11 133 156 138
1402,27 123 160 150 108 15 105 20 165 151 102 104 63 122 119 143
1403,94 49 19 160 23 75 54 95 24 88
1404,85 127 8 115 40 164 11 159 56
1405,123 109 26 1 102 12 104 164 73 11 122 88
1406,49 163 8 20 122 11 86 63 164 149 123 108 165 39 132 12 133 139 64
1407,49 123 67 111 9 160 30 56 20 105 51 102 11 122 162 24 138 14
1408,90 164 149 103 156
1409,27 49 39 123 44 26 15 102 63 164 122 72 128 69 64
1410,135 145 163 14 20 102 51 122 11 121 69 144 56 82
1411,19 163 123 68 109 30 20 102 104 97 53 138 14 92
1412,135 14 123 9 30 56 40 165 16 58 102 12 95 122 11 138 99
1413,94 49 50 19 67 111 30 105 102 83 130 164 73 133 121 47 156 138
1414,115 40 20 122 31 164 88 143 27 30 105 165 102 34 162 61 45 12 35 133 64
1415,6 85 8 122 156 46 138 92 123 30 105 102 34 130 28 39 93 44 12
1416,94 85 8 15 20 1 122 91 63 164 138 67 30 105 102 34 130 65 21 96 160 93 44 12 133 99
1417,94 49 85 150 109 15 122 156 68 23 164 98 138 74 111 105 95 128 24 135 160 93 12 47 119 64
1418,49 8 109 40 20 1 122 156 164 138 88 92 74 123 70 165 102 65 130 34 128 24 160 64 99
1419,123 111 26 165 12 164 122 128 157 138
1420,49 8 109 15 122 156 56 26 63 164 88 27 123 111 30 16 102 130 159 135 160 64
1421,112 49 90 109 40 15 20 68 26 164 138 88 82 27 145 74 123 70 30 105 16 102 130 162 160 99
1422,10 87 163 111 44 20 105 165 12 1 130 59 122 69 14
1423,106 8 109 122 69 156 56 63 164 67 70 102 21 130 28 73 160 157 64
1425,112 111 8 109 9 165 63 102 164 156
1426,49 123 109 63 139
1428,8 40 37 26 164 138 88 145 27 123 111 108 30 16 102 162 39 93 133 99
1429,112 49 67 111 109 160 55 102 63 164 133 122 47 156
1430,123 90 67 131 8 109 15 102 81 130 95 156 144
1431,39 19 49 123 8 9 61 30 45 105 165 46 164 122 11 158 156 119
1432,112 49 85 53 156 26 164 88 123 30 105 165 65 102 52 160 151 133 64
1433,123 160 30 40 62 126 12 102 34 130 164 133 88 122 159 138 14 92
1434,8 109 136 1 122 164 138 143 123 105 165 60 21 102 28 24 135 160 44 12 35 133
1435,160 20 165 102 122 162 158 88 43
1436,141 67 9 26 165 16 12 21 164 122
1437,106 67 9 30 102 63 130 11 56
1438,67 123 70 109 44 15 132 20 45 156 102 130 164 107 138 64
1439,49 87 123 115 105 165 1 34 130 59 133 11 122 156 88
1440,27 10 90 67 111 9 8 40 165 63 84 130 99 138 56
1441,141 123 109 108 15 26 105 20 138 12 34 164 133 11 95 69 156 88
1442,94 70 160 32 44 64 40 105 138 25 12 63 151 73 122 159 83 99
1443,27 49 135 85 123 8 9 160 40 165 16 102 130 164 122 128
1444,49 123 111 160 23 30 16 104 102 97 164 28 122 47 64
1445,6 49 123 109 9 30 40 1 65 12 164 119 73 133 83
1446,94 49 85 8 150 20 1 11 10 26 164 138 92 123 30 105 165 102 95 89 128 135 160 12
1447,94 123 44 15 1 102 154 121 98 122 17 95 28 139 156 138 14
1448,102 107 105 111
1449,49 163 93 75 105 20 166 102 63 164 122 17 89 139 156 138 92 157
1450,67 8 93 150 30 165 138 12 34 102 164 73 122 162 88 99
1452,160 93 30 105 95
1453,10 123 125 137 109 111 15 20 105 165 12 63 130 122 157 138 92 145
1454,6 15 1 11 156 56 26 164 17 74 105 102 34 130 89 159 133 47 64
1455,94 106 163 90 109 40 1 11 122 156 56 54 138 123 108 30 34 102 130 41 28 93 12 97 133
1456,14 8 102 130 116 133 11 56
1457,10 74 150 12 164 122 139 156 143
1458,74 67 123 109 30 20 138 102 65 130 63 53 122 95 164 156 88 14
1459,94 49 150 15 122 11 156 164 98 111 105 65 102 130 28 162 128 159 19 61 44 12 33 133 64
1460,128 111 150 54 16 130 98 122 24 139 156 138 82
1461,6 15 40 20 53 122 121 56 98 138 27 5 67 30 105 165 102 95 139 64
1463,6 163 85 8 109 32 1 122 69 156 56 10 63 164 138 88 14 143 82 92 74 123 70 105 165 65 102 95 128 19 12 133 64
1464,10 160 109 150 93 20 98 122 11 89 138 144
1465,85 163 40 20 122 69 164 88 92 145 123 105 102 130 127 135 39 61 64
1466,112 85 109 1 59 122 156 87 164 138 88 82 145 123 30 165 102 65 28 95 24 96 160 58 12
1467,94 49 85 110 40 20 53 122 11 56 63 164 138 88 67 165 73 162 39 19 160 45 76 151 12 133 139 119
1468,39 49 85 90 150 9 44 40 146 165 1 130 164 11 122 91 92
1469,123 160 30 165 69 12 164 59 122 128 139 88 14 145
1470,112 26 98 122 11
1471,49 6 68 111 61 105 165 63 48 102 122 128 159 138 140
1472,74 110 26 54 165 63 28 162 133 138 14 145
1473,6 163 90 8 150 136 40 109 20 1 122 156 68 23 164 123 111 105 165 102 65 135 137 160 12 133 64
1474,49 106 163 8 150 110 122 156 26 164 138 14 123 30 105 102 29 39 19 93 12 133
1475,112 6 85 150 109 11 121 69 164 88 143 123 111 165 34 130 73 95 151 58 12
1476,19 111 9 160 40 15 20 102 65 130 164 162 122 128 156 138 64
1477,135 160 109 9 105 20 1 63 34 164 122 103 156 64
1478,129 64 20 105 102 34 164 95 122 162 73 128 138 99
1479,85 90 8 32 20 1 122 156 68 98 88 138 14 9 30 102 130 28 95 127 44 12
1480,90 109 30 21 35 164 95 122 14 145
1481,90 20 1 11 156 46 10 68 164 138 88 14 143 27 123 111 105 16 165 102 130 159 160 93 61 75 12 151 97 64
1482,27 20 12 164 156 159 99
1483,90 150 109 20 122 11 68 62 164 103 138 143 78 165 21 95 162 24 125 39 160 12 64
1484,49 6 37 30 40 105 165 1 151 130 41 122 138
1485,163 8 20 11 156 164 103 145 123 16 165 65 34 28 127 39 19 61 12 64
1486,19 67 123 8 160 96 64 166 133 162 122 156 14
1487,131 160 32 44 40 20 25 102 88 21 63 133 95 138 64
1488,94 39 123 70 160 30 40 105 165 12 65 102 88 164 122 162 138 14
1489,135 150 45 65 164 95 162 122 143
1490,109 40 20 91 11 69 164 98 83 138 123 16 95 135 160 44 12 139 119
1491,6 8 109 11 122 156 103 88 14 105 165 34 21 130 95 50 137 44 154
1492,165 164 95 11
1493,49 90 115 142 59 122 10 131 63 164 88 138 74 105 165 102 95 19 76 12
1494,94 27 131 160 40 165 53 122 95
1495,85 109 110 40 20 11 156 131 164 138 88 14 82 74 30 16 165 102 95 28 43 19 160 93 133 139
1496,106 101 111 165 58 102 12 156 88
1497,49 141 34 63 133 95 2 28 122 53 138
1498,49 123 160 108 61 165 12 102 164 122 89 64
1499,163 166 1 11 129 26 147 164 138 67 111 9 105 165 41 28 159 12 151 35
1500,49 109 15 20 122 69 23 164 98 138 92 143 111 9 105 34 102 28 95 128 135 160 64 151 133 99
1501,49 90 8 109 1 156 56 164 123 70 111 165 16 102 130 95 159 127 19 119
1502,49 150 61 44 12 102 164 162 64
1503,39 49 10 109 15 77 165 0 12 65 102 28 133 98 2 122 22 99
1504,85 10 26 18 164 17 138 88 123 9 30 165 102 130 28 29 162 19 160 45 12 133
1505,49 85 115 1 11 86 138 14 82 27 30 165 102 95 135 44 61 132 12 35 64
1506,27 111 109 44 30 150 165 81 34 102 164 63 122 17 11 69 159
1507,39 10 112 123 160 8 115 15 105 12 164 73 11 159 138 14 145
1508,49 68 115 15 26 0 130 164 95 122
1509,112 8 115 15 20 122 156 164 98 138 14 27 123 30 165 21 73 95 12
1510,123 160 44 26 165 102 130 164 11 99 156 138 56
1511,94 49 14 111 40 15 165 102 88 130 59 164 98 139 156 138 43 64
1512,106 160 45 20 165 34 102 164 11
1513,135 150 102 47 156
1514,94 49 90 166 68 54 164 138 70 111 30 105 165 102 130 73 28 113 24 160 12
1515,134 109 64 20 165 34 102 130 164 119 122 149 59 53 107 88 56 144
1516,123 150 9 45 30 165 12 164 133 162 149 156 138 56
1517,85 163 150 40 122 69 56 131 77 63 164 88 145 30 105 16 130 28 128 135 160 12 133 64
1518,49 6 163 90 109 20 122 69 156 56 147 18 164 98 138 14 111 105 165 102 65 130 39 96 12 97 133 47 99
1519,49 6 85 8 109 115 110 53 11 122 46 56 26 138 143 82 67 165 34 130 28 162 113 144 12 133 64
1520,163 20 56 164 138 14 92 145 27 82 105 16 102 21 130 128 135 45 133
1521,163 8 109 1 116 122 156 0 164 98 138 14 143 70 111 30 130 28 128 39 44 12 133
1522,6 26 138 165 80 12 53 149 159 64
1523,27 49 160 32 138 102 164 28 162 88 127
1524,134 6 115 15 165 16 58 102 12 34 164 133 29 144 145
1525,49 160 40 30 105 132 20 12 63 164 95 11 56
1526,8 109 1 153 59 11 122 121 134 164 138 165 102 21 130 159 135 50 44 132 12 64
1527,39 145 74 20 165 164 138 82
1528,15 122 11 121 56 62 164 138 88 92 74 111 30 105 165 102 130 128 61 99
1529,49 163 109 115 20 11 122 63 164 98 138 88 92 27 38 123 105 165 34 73 19 160 151 35 133
1530,65 103 98 92
1531,44 30 40 20 138 12 34 130 122 159
1532,141 49 68 111 93
1533,19 87 14 123 68 15 16 165 34 130 164 122 156 159 64
1534,12 164 122 99 128 156 158 64
1535,109 30 133 156 138
1536,123 30 165 130 11
1537,49 75 20 63 164 95 53 162 128 14
1538,6 163 85 61 15 165 34 164 11 138
1539,112 85 90 8 11 122 158 164 103 88 67 70 111 16 165 102 34 162 96 12
1540,49 163 123 70 30 105 65 102 164 122 99 69 138 56 143
1541,135 163 160 109 20 18 102 130 164 122 11 113 69 156 88 47 92 82
1542,27 94 74 93 44 20 105 34 104 164 133 95 72 24 92
1543,94 49 109 122 56 164 98 149 138 27 67 123 111 108 30 130 73 162 95 89 159 133 47
1544,49 40 53 122 11 56 63 164 14 92 145 123 9 30 102 34 95 128 39 160 157
1545,49 6 74 163 8 30 105 102 65 164 99 138 56
1546,49 85 121 156 131 26 63 164 118 138 101 30 165 51 130 28 89 39 45 132 154 133
1547,123 30 132 20 165 63 102 65 164 95 73 122
1548,49 123 132 25 12 164 95 122 133 64
1549,123 68 160 105 18 16 20 34 88 130 162 156 138
1550,10 68 8 109 61 111 93 115 16 12 102 130 164 122 138 14
1551,67 123 111 109 156 30 102 65 130 84 11 122 7 138
1552,27 112 123 8 111 45 160 40 1 21 164 28 122 73 133 24 14 143
1553,94 49 68 111 150 76 40 20 34 164 53 122 28 59 128
1554,49 106 8 20 117 121 156 46 10 68 147 164 138 82 123 101 105 165 16 102 34 95 28 160 75 132 104 139
1555,74 123 68 90 8 165 164 128 156 56
1556,112 49 127 111 61 40 20 105 12 130 164 119 11 138 64 144
1557,49 90 40 122 69 56 26 164 88 74 111 30 165 102 130 73 28 144 58 35 119 64
1558,27 6 39 134 90 94 74 15 132 102 164 95 91 122 89 156 64
1561,49 90 32 53 122 56 62 0 164 138 105 16 165 34 113 24 159 160 12
1562,123 90 160 165 34 130 164 133 122 162 69 138 99 92
1563,9 75 12 164 133 162 156 88 99
1564,94 6 85 8 40 1 122 91 11 156 118 88 120 105 34 95 133 119 140
1565,49 150 110 40 122 11 164 138 27 123 111 108 65 34 102 39 19 160 58 104 133 64
1566,49 106 150 15 166 53 122 156 158 26 164 138 143 67 123 102 113 128 160 44
1567,27 160 146 63 88 95 159 99
1568,85 160 9 30 138 58 164 128 88
1569,94 74 128 111 93 160 30 40 15 165 117 102 164 152 156 138 56 145
1570,49 15 165 16 164 162 69 88 82
1571,49 109 15 20 122 11 156 56 164 149 138 145 111 105 65 28 95 160 35
1572,49 8 30 20 48 73 11 156 138 107
1573,6 106 85 123 164 133 122 138
1574,111 26 40 165 51 102 164 24 143
1575,135 85 40 20 54 165 138 102 133 73 17 159 99
1577,6 8 20 1 122 46 56 68 147 164 17 14 143 92 74 123 105 165 102 130 73 162 137 160 44 12 35 99 140
1578,131 18 12 102 164
1579,27 123 109 30 1 34 130 122 128 156 138 56
1580,39 49 10 135 68 110 40 142 102 34 164 95 121 139 156 138 56 145
1581,74 165 12 102 104 164 28 64 92
1582,32 15 156 56 68 23 14 143 123 111 105 102 130 162 24 44 132 12 133
1583,6 106 49 90 8 150 20 81 11 122 131 164 17 145 123 30 165 65 102 89 104
1584,102 34 130 63 133 103 139
1585,94 68 111 44 30 40 165 102 34 95 133 11 148 22 14
1586,49 8 40 122 156 129 63 164 103 88 138 123 111 30 105 165 16 102 34 73 128 160 44 12 133 47
1588,94 11 122 69 156 68 164 14 145 27 67 123 9 105 165 65 102 130 95 162 159 160 133 119
1589,61 146 63 156 119
1590,128 49 160 102
1591,49 85 74 8 109 160 102 164 28 122 133 156 138 14
1592,135 6 109 105 16 12 1 102 95 122 107 88 14
1593,49 164 17 139 14
1594,6 150 15 122 69 107 18 164 138 82 105 165 102 130 95 160 61 44 12 104
1595,52 74 108 165 16 102 164 98 133 47
1597,94 49 163 109 20 156 56 164 88 138 27 74 101 67 111 9 70 30 108 105 16 165 102 162 44 12
1598,94 49 112 150 20 122 11 164 148 14 27 74 123 16 34 52 19 45 58 104 119
1599,39 90 67 123 109 30 165 102 63 130 164 122 11 162 152 156 138 56
1600,49 109 20 165 12 164 11 156 56 107
1601,123 111 93 15 165 12 102 104 164 28 88 145
1602,112 10 67 8 9 40 30 165 65 164 122 103 138 99
1603,59 122 147 164 149 88 143 145 105 165 102 21 34 24 128 43 50 61 47 157 64
1604,163 62 102 130 35 133 11 17 162 128 157
1605,112 19 68 109 20 12 11 162 156 138
1606,163 20 122 121 156 56 87 68 164 98 138 27 9 105 165 41 130 95 39 133 157 64
1607,24 8 30 40 165 130 164 133 28 29 95 128 122 159 64 92
1608,112 19 123 150 9 160 44 75 54 12 102 83 164 122 149 138 143 145
1609,85 67 109 105 102 164 29 103 157
1610,10 67 8 93 165 102 122 162 17 128 138
1611,27 90 123 8 9 45 15 56 138 102 48 130 164 133 122 83 88 64
1612,27 161 9 44 30 20 164 59 122 53 156 138 14 143
1613,27 6 67 150 25 33 102 34 65 164 138
1614,164 162 143 109
1615,49 6 85 90 8 109 122 11 10 164 98 138 145 30 105 130 95 135 19 45 12 151 35 133 47
1616,85 90 109 61 40 12 48 130 164 47 158 22
1617,10 85 105 1 102 88 130 164 28 162 2 24 47 156 138 64 145
1618,94 49 39 123 68 111 160 109 15 150 20 165 102 122 11 64 92 82
1619,20 1 122 156 158 56 164 88 138 14 92 123 70 16 165 102 130 95 159 39 45 133
1621,18 164 133 73 121
1622,39 123 160 165 12 151 34 164 122
1623,27 10 74 67 30 20 105 12 31 164 59 128 156 56 92
1624,163 109 115 142 122 56 164 17 138 14 92 123 105 102 28 128 160 44 75
1625,45 165 58 164 162
1626,123 8 111 105 102 133 11 113 47 138 56 92 82
1627,27 19 39 94 123 131 135 9 105 165 0 12 164 122 11 24 47
1628,67 111 160 9 30 138 1 84 164 11 119 56
1629,101 115 61 20 21 130 164 95 122 11 121 128 69 159
1630,49 122 156 107 56 31 63 17 88 14 82 123 111 30 165 130 89 160 139
1631,112 123 150 8 165 102 69 159
1632,49 122 143 89
1633,94 49 68 160 109 164 119 11 162 28 88 64
1634,94 49 8 15 20 1 122 11 56 68 63 164 103 138 27 67 123 105 165 102 72 24 159 64 12 35 119 99
1635,94 6 90 15 20 122 91 11 69 156 56 68 26 77 54 0 164 98 17 88 14 143 27 123 30 165 102 34 130 73 135 39 12 64
1636,102 156 138 109
1637,49 160 108 15 132 26 12 88 164 118 11 162 128 159 138 82
1638,110 20 11 69 156 149 88 138 14 27 123 105 165 102 73 19 12 35 133
1639,27 49 159 109 15 165 16 12 102 154 164 122 99 11 156 138 56 107
1640,135 85 109 165 69 102 122 13 47
1641,112 141 49 90 11 122 156 134 26 54 164 138 74 111 30 105 165 102 130 28 73 24 159 93 45 44 12 58 133
1642,8 109 11 62 164 98 138 145 27 123 67 111 9 105 102 130 95 28 128 160 93 61 64 12 58 35 97 133 99
1643,39 123 160 8 109 30 166 102 164 133 122 64
1644,67 68 8 137 160 15 21 133 138 143
1645,94 8 15 1 153 68 26 164 99 103 138 88 92 145 67 123 111 120 30 105 165 102 34 130 95 128 135 160 76 151 12 154 133 157 64
1646,123 111 45 30 40 61 12 65 102 130 133 138 99
1647,123 8 9 44 120 105 18 118 11 133 139 56 92
1648,150 122 69 156 62 63 88 138 14 27 30 165 34 102 28 29 128 159 127 19 160 12 104 133
1649,93 109 108 20 105 165 104 102 164 28 122 103 138
1651,19 101 150 9 40 105 165 102 3 95 29 122 138 143
1652,39 89 15 105 25 102 34 164 28 122 11 95 138
1653,49 109 110 40 122 11 56 63 149 88 74 123 9 165 102 65 130 28 127 135 160 93 132 104 64
1654,49 163 8 109 15 20 142 122 156 63 164 138 88 14 145 102 34 130 95 39 19 135 160 93 58 12 119
1655,27 49 10 67 150 111 61 8 65 102 130 164 95 122 156 56 107
1656,49 20 11 54 63 164 149 138 14 67 165 102 152 39 76 132 12 104 139 64
1657,163 90 109 40 11 122 56 25 164 138 88 9 165 102 130 73 29 159 160 64
1658,19 160 45 63 164 133 128 138 99
1659,39 27 68 8 109 40 30 12 164 95 28 139 156 56
1660,94 70 8 160 150 40 54 102 88 133 122 95 149 138 64 92 145
1661,40 69 156 129 164 27 123 108 30 165 95 162 144 135 39 61 12 133 119 99
1662,123 160 15 40 165 1 164 59 11 149 88 99
1663,150 15 40 20 122 56 10 68 54 164 14 27 74 123 111 65 34 159 160 12
1664,8 109 44 30 132 20 9 142 165 102 63 164 11 122 121 14 66
1665,49 90 8 40 53 122 156 107 68 54 63 164 88 14 123 108 30 105 165 130 95 144 19 61 12 104 133 99
1666,6 90 109 15 20 122 156 56 68 164 138 67 30 105 165 102 130 12 133
1667,10 68 111 109 105 102 95 122 138
1668,39 49 94 15 40 20 62 64 41 98 95 53 69 138 14 143
1669,49 90 20 122 11 10 63 164 138 14 78 30 105 165 16 65 102 28 128 58
1670,74 85 23 160 105 1 34 102 130 164 53 122 28 133 156 88
